speakerid|speech_id|lastname|firstname|chamber|state|gender|party|district|nonvoting
113120450|1130100353|MCGOVERN|JAMES|H|MA|M|D|2|voting
113119990|1130100354|JONES|WALTER|H|NC|M|R|3|voting
113119470|1130100355|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120450|1130100356|MCGOVERN|JAMES|H|MA|M|D|2|voting
113119470|1130100357|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100358|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120450|1130100359|MCGOVERN|JAMES|H|MA|M|D|2|voting
113121640|1130100360|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120450|1130100361|MCGOVERN|JAMES|H|MA|M|D|2|voting
113118570|1130100362|BENISHEK|DAN|H|MI|M|R|1|voting
113118570|1130100363|BENISHEK|DAN|H|MI|M|R|1|voting
113119470|1130100364|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118570|1130100365|BENISHEK|DAN|H|MI|M|R|1|voting
113119470|1130100366|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100367|VISCLOSKY|PETER|H|IN|M|D|1|voting
113118570|1130100368|BENISHEK|DAN|H|MI|M|R|1|voting
113121640|1130100369|VISCLOSKY|PETER|H|IN|M|D|1|voting
113118570|1130100370|BENISHEK|DAN|H|MI|M|R|1|voting
113122300|1130100371|KILDEE|DANIEL|H|MI|M|D|5|voting
113122300|1130100372|KILDEE|DANIEL|H|MI|M|D|5|voting
113119470|1130100373|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122300|1130100374|KILDEE|DANIEL|H|MI|M|D|5|voting
113119470|1130100375|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122300|1130100376|KILDEE|DANIEL|H|MI|M|D|5|voting
113119540|1130100377|GOHMERT|LOUIE|H|TX|M|R|1|voting
113121640|1130100378|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119540|1130100379|GOHMERT|LOUIE|H|TX|M|R|1|voting
113121640|1130100380|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100381|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100382|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100383|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100384|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100385|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119540|1130100386|GOHMERT|LOUIE|H|TX|M|R|1|voting
113119540|1130100387|GOHMERT|LOUIE|H|TX|M|R|1|voting
113119470|1130100388|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119310|1130100391|ELLISON|KEITH|H|MN|M|D|5|voting
113119310|1130100392|ELLISON|KEITH|H|MN|M|D|5|voting
113119310|1130100393|ELLISON|KEITH|H|MN|M|D|5|voting
113117810|1130100394|RUNYAN|JON|H|NJ|M|R|3|voting
113117810|1130100395|RUNYAN|JON|H|NJ|M|R|3|voting
113122280|1130100396|DELANEY|JOHN|H|MD|M|D|6|voting
113122280|1130100397|DELANEY|JOHN|H|MD|M|D|6|voting
113121640|1130100398|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122280|1130100399|DELANEY|JOHN|H|MD|M|D|6|voting
113121640|1130100400|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122280|1130100401|DELANEY|JOHN|H|MD|M|D|6|voting
113122090|1130100402|LOWENTHAL|ALAN|H|CA|M|D|47|voting
113122090|1130100403|LOWENTHAL|ALAN|H|CA|M|D|47|voting
113119470|1130100404|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122090|1130100405|LOWENTHAL|ALAN|H|CA|M|D|47|voting
113119470|1130100406|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122090|1130100407|LOWENTHAL|ALAN|H|CA|M|D|47|voting
113121640|1130100408|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122090|1130100409|LOWENTHAL|ALAN|H|CA|M|D|47|voting
113121940|1130100410|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100411|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100412|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100413|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100414|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100417|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100419|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118640|1130100421|BLUMENAUER|EARL|H|OR|M|D|3|voting
113118640|1130100422|BLUMENAUER|EARL|H|OR|M|D|3|voting
113119470|1130100423|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100424|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113118640|1130100425|BLUMENAUER|EARL|H|OR|M|D|3|voting
113118640|1130100426|BLUMENAUER|EARL|H|OR|M|D|3|voting
113122300|1130100427|KILDEE|DANIEL|H|MI|M|D|5|voting
113122300|1130100428|KILDEE|DANIEL|H|MI|M|D|5|voting
113119470|1130100429|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100430|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100431|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122300|1130100432|KILDEE|DANIEL|H|MI|M|D|5|voting
113119470|1130100433|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100436|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100438|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119490|1130100440|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100441|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100442|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100443|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100444|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100445|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100446|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100447|GARAMENDI|JOHN|H|CA|M|D|3|voting
113118980|1130100448|COFFMAN|MIKE|H|CO|M|R|6|voting
113118980|1130100449|COFFMAN|MIKE|H|CO|M|R|6|voting
113121640|1130100450|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100451|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100452|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100453|VISCLOSKY|PETER|H|IN|M|D|1|voting
113118980|1130100454|COFFMAN|MIKE|H|CO|M|R|6|voting
113120690|1130100455|NUGENT|RICHARD|H|FL|M|R|11|voting
113120690|1130100456|NUGENT|RICHARD|H|FL|M|R|11|voting
113121640|1130100457|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100458|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120690|1130100459|NUGENT|RICHARD|H|FL|M|R|11|voting
113121640|1130100460|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121940|1130100461|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100462|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100463|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100464|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100465|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100466|GRAYSON|ALAN|H|FL|M|D|9|voting
113117650|1130100467|HOLT|RUSH|H|NJ|M|D|12|voting
113117650|1130100468|HOLT|RUSH|H|NJ|M|D|12|voting
113121640|1130100469|VISCLOSKY|PETER|H|IN|M|D|1|voting
113117650|1130100470|HOLT|RUSH|H|NJ|M|D|12|voting
113121640|1130100471|VISCLOSKY|PETER|H|IN|M|D|1|voting
113117650|1130100472|HOLT|RUSH|H|NJ|M|D|12|voting
113120130|1130100473|LANGEVIN|JAMES|H|RI|M|D|2|voting
113120130|1130100474|LANGEVIN|JAMES|H|RI|M|D|2|voting
113119470|1130100475|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120130|1130100476|LANGEVIN|JAMES|H|RI|M|D|2|voting
113119470|1130100477|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100478|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120130|1130100479|LANGEVIN|JAMES|H|RI|M|D|2|voting
113121640|1130100480|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120130|1130100481|LANGEVIN|JAMES|H|RI|M|D|2|voting
113117650|1130100482|HOLT|RUSH|H|NJ|M|D|12|voting
113117650|1130100483|HOLT|RUSH|H|NJ|M|D|12|voting
113121640|1130100484|VISCLOSKY|PETER|H|IN|M|D|1|voting
113117650|1130100485|HOLT|RUSH|H|NJ|M|D|12|voting
113121640|1130100486|VISCLOSKY|PETER|H|IN|M|D|1|voting
113117650|1130100487|HOLT|RUSH|H|NJ|M|D|12|voting
113119470|1130100488|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117650|1130100489|HOLT|RUSH|H|NJ|M|D|12|voting
113119470|1130100490|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113117650|1130100491|HOLT|RUSH|H|NJ|M|D|12|voting
113122330|1130100492|DAINES|STEVE|H|MT|M|R|0|voting
113122330|1130100493|DAINES|STEVE|H|MT|M|R|0|voting
113119470|1130100494|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122330|1130100495|DAINES|STEVE|H|MT|M|R|0|voting
113119470|1130100496|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113122330|1130100497|DAINES|STEVE|H|MT|M|R|0|voting
113121640|1130100498|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100499|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122330|1130100500|DAINES|STEVE|H|MT|M|R|0|voting
113120630|1130100501|NADLER|JERROLD|H|NY|M|D|10|voting
113120630|1130100502|NADLER|JERROLD|H|NY|M|D|10|voting
113121640|1130100503|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120630|1130100504|NADLER|JERROLD|H|NY|M|D|10|voting
113121640|1130100505|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120630|1130100506|NADLER|JERROLD|H|NY|M|D|10|voting
113122330|1130100507|DAINES|STEVE|H|MT|M|R|0|voting
113122330|1130100508|DAINES|STEVE|H|MT|M|R|0|voting
113120630|1130100509|NADLER|JERROLD|H|NY|M|D|10|voting
113119470|1130100510|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100511|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120520|1130100512|MICA|JOHN|H|FL|M|R|7|voting
113119470|1130100513|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113120520|1130100514|MICA|JOHN|H|FL|M|R|7|voting
113119470|1130100515|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100516|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100517|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100518|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100519|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100520|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100521|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100522|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100523|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100524|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119490|1130100525|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119470|1130100526|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119490|1130100527|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119490|1130100528|GARAMENDI|JOHN|H|CA|M|D|3|voting
113119000|1130100529|COLE|TOM|H|OK|M|R|4|voting
113121640|1130100530|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119000|1130100531|COLE|TOM|H|OK|M|R|4|voting
113121640|1130100532|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119000|1130100533|COLE|TOM|H|OK|M|R|4|voting
113121640|1130100534|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119000|1130100535|COLE|TOM|H|OK|M|R|4|voting
113121640|1130100536|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100537|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119000|1130100538|COLE|TOM|H|OK|M|R|4|voting
113119470|1130100539|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100540|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119000|1130100541|COLE|TOM|H|OK|M|R|4|voting
113121940|1130100542|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100543|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100544|GRAYSON|ALAN|H|FL|M|D|9|voting
113121640|1130100545|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121940|1130100546|GRAYSON|ALAN|H|FL|M|D|9|voting
113121640|1130100547|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121940|1130100548|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100549|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100550|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100551|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100552|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100553|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100554|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100555|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100556|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100557|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100558|GRAYSON|ALAN|H|FL|M|D|9|voting
113122220|1130100559|WALORSKI|JACKIE|H|IN|F|R|2|voting
113122220|1130100560|WALORSKI|JACKIE|H|IN|F|R|2|voting
113121640|1130100561|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100562|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122220|1130100563|WALORSKI|JACKIE|H|IN|F|R|2|voting
113119470|1130100564|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100566|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100567|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100568|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122310|1130100569|NOLAN|RICHARD|H|MN|M|D|8|voting
113122310|1130100570|NOLAN|RICHARD|H|MN|M|D|8|voting
113121640|1130100571|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122310|1130100572|NOLAN|RICHARD|H|MN|M|D|8|voting
113121640|1130100573|VISCLOSKY|PETER|H|IN|M|D|1|voting
113122310|1130100574|NOLAN|RICHARD|H|MN|M|D|8|voting
113117880|1130100577|BARBER|RON|H|AZ|M|D|2|voting
113122630|1130100581|STEWART|CHRIS|H|UT|M|R|2|voting
113119470|1130100583|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119470|1130100584|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100585|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100587|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100589|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100590|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121640|1130100591|VISCLOSKY|PETER|H|IN|M|D|1|voting
113119470|1130100592|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100594|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100595|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100596|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100597|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121940|1130100598|GRAYSON|ALAN|H|FL|M|D|9|voting
113121940|1130100599|GRAYSON|ALAN|H|FL|M|D|9|voting
113119470|1130100600|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113119540|1130100602|GOHMERT|LOUIE|H|TX|M|R|1|voting
113119540|1130100603|GOHMERT|LOUIE|H|TX|M|R|1|voting
113118990|1130100604|COHEN|STEVE|H|TN|M|D|9|voting
113120961|1130100607|REID|HARRY|S|NV|M|D||voting
113120961|1130100608|REID|HARRY|S|NV|M|D||voting
113118361|1130100610|MCCONNELL|MITCH|S|KY|M|R||voting
113118361|1130100611|MCCONNELL|MITCH|S|KY|M|R||voting
113120531|1130100614|MIKULSKI|BARBARA|S|MD|F|D||voting
113118361|1130100615|MCCONNELL|MITCH|S|KY|M|R||voting
113120531|1130100616|MIKULSKI|BARBARA|S|MD|F|D||voting
113121351|1130100618|SHELBY|RICHARD|S|AL|M|R||voting
113120531|1130100620|MIKULSKI|BARBARA|S|MD|F|D||voting
113121351|1130100622|SHELBY|RICHARD|S|AL|M|R||voting
113120621|1130100624|MURRAY|PATTY|S|WA|F|D||voting
113118111|1130100628|CANTWELL|MARIA|S|WA|F|D||voting
113120531|1130100633|MIKULSKI|BARBARA|S|MD|F|D||voting
113120961|1130100635|REID|HARRY|S|NV|M|D||voting
113120531|1130100637|MIKULSKI|BARBARA|S|MD|F|D||voting
113117451|1130100639|PRYOR|MARK|S|AR|M|D||voting
113118661|1130100641|BLUNT|ROY|S|MO|M|R||voting
113117451|1130100643|PRYOR|MARK|S|AR|M|D||voting
113120531|1130100645|MIKULSKI|BARBARA|S|MD|F|D||voting
113120391|1130100647|MCCAIN|JOHN|S|AZ|M|R||voting
113120391|1130100649|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100650|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100651|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100652|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100653|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100654|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100655|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100656|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100657|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100658|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100659|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100660|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100661|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100662|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100663|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100664|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100665|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100666|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100667|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100668|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100669|MCCAIN|JOHN|S|AZ|M|R||voting
113118341|1130100670|GRAHAM|LINDSEY|S|SC|M|R||voting
113120391|1130100671|MCCAIN|JOHN|S|AZ|M|R||voting
113118211|1130100673|NELSON|BILL|S|FL|M|D||voting
113121351|1130100675|SHELBY|RICHARD|S|AL|M|R||voting
113118261|1130100678|BARRASSO|JOHN|S|WY|M|R||voting
113118261|1130100680|BARRASSO|JOHN|S|WY|M|R||voting
113121131|1130100682|RUBIO|MARCO|S|FL|M|R||voting
113121131|1130100684|RUBIO|MARCO|S|FL|M|R||voting
113121251|1130100686|SCHUMER|CHARLES|S|NY|M|D||voting
113121251|1130100688|SCHUMER|CHARLES|S|NY|M|D||voting
113120531|1130100690|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100692|MIKULSKI|BARBARA|S|MD|F|D||voting
113118311|1130100694|CORNYN|JOHN|S|TX|M|R||voting
113118311|1130100696|CORNYN|JOHN|S|TX|M|R||voting
113120531|1130100698|MIKULSKI|BARBARA|S|MD|F|D||voting
113118311|1130100699|CORNYN|JOHN|S|TX|M|R||voting
113118311|1130100701|CORNYN|JOHN|S|TX|M|R||voting
113120531|1130100702|MIKULSKI|BARBARA|S|MD|F|D||voting
113118311|1130100703|CORNYN|JOHN|S|TX|M|R||voting
113118001|1130100705|WALSH|JOHN|S|MT|M|D||voting
113118251|1130100707|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118251|1130100709|WHITEHOUSE|SHELDON|S|RI|M|D||voting
113118481|1130100711|MANCHIN|JOE|S|WV|M|D||voting
113118481|1130100713|MANCHIN|JOE|S|WV|M|D||voting
113118471|1130100715|COONS|CHRIS|S|DE|M|D||voting
113118471|1130100717|COONS|CHRIS|S|DE|M|D||voting
113118171|1130100719|HATCH|ORRIN|S|UT|M|R||voting
113118171|1130100721|HATCH|ORRIN|S|UT|M|R||voting
113118171|1130100723|HATCH|ORRIN|S|UT|M|R||voting
113118141|1130100727|CASEY|ROBERT|S|PA|M|D||voting
113118141|1130100729|CASEY|ROBERT|S|PA|M|D||voting
113118141|1130100731|CASEY|ROBERT|S|PA|M|D||voting
113120961|1130100733|REID|HARRY|S|NV|M|D||voting
113120961|1130100735|REID|HARRY|S|NV|M|D||voting
113120961|1130100736|REID|HARRY|S|NV|M|D||voting
113120961|1130100737|REID|HARRY|S|NV|M|D||voting
113120961|1130100739|REID|HARRY|S|NV|M|D||voting
113120961|1130100741|REID|HARRY|S|NV|M|D||voting
113118111|1130100743|CANTWELL|MARIA|S|WA|F|D||voting
113120961|1130100744|REID|HARRY|S|NV|M|D||voting
113118361|1130100745|MCCONNELL|MITCH|S|KY|M|R||voting
113117431|1130100746|LANDRIEU|MARY|S|LA|F|D||voting
113121651|1130100747|VITTER|DAVID|S|LA|M|R||voting
113117431|1130100748|LANDRIEU|MARY|S|LA|F|D||voting
113121651|1130100749|VITTER|DAVID|S|LA|M|R||voting
113117431|1130100750|LANDRIEU|MARY|S|LA|F|D||voting
113117391|1130100751|CHAMBLISS|SAXBY|S|GA|M|R||voting
113118511|1130100752|AYOTTE|KELLY|S|NH|F|R||voting
113117411|1130100753|HARKIN|THOMAS|S|IA|M|D||voting
113117411|1130100754|HARKIN|THOMAS|S|IA|M|D||voting
113121791|1130100755|WYDEN|RON|S|OR|M|D||voting
113117411|1130100756|HARKIN|THOMAS|S|IA|M|D||voting
113118361|1130100757|MCCONNELL|MITCH|S|KY|M|R||voting
113118421|1130100759|SHAHEEN|JEANNE|S|NH|F|D||voting
113117411|1130100760|HARKIN|THOMAS|S|IA|M|D||voting
113117411|1130100761|HARKIN|THOMAS|S|IA|M|D||voting
113120531|1130100762|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100764|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100766|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100768|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100770|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100772|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100774|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100776|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100778|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100780|MIKULSKI|BARBARA|S|MD|F|D||voting
113120531|1130100782|MIKULSKI|BARBARA|S|MD|F|D||voting
113117451|1130100784|PRYOR|MARK|S|AR|M|D||voting
113120961|1130100786|REID|HARRY|S|NV|M|D||voting
113120961|1130100788|REID|HARRY|S|NV|M|D||voting
113120961|1130100790|REID|HARRY|S|NV|M|D||voting
113120961|1130100792|REID|HARRY|S|NV|M|D||voting
113120961|1130100794|REID|HARRY|S|NV|M|D||voting
113120961|1130100795|REID|HARRY|S|NV|M|D||voting
113120961|1130100797|REID|HARRY|S|NV|M|D||voting
113119670|1130100836|GUTIERREZ|LUIS|H|IL|M|D|4|voting
113121370|1130100838|SHIMKUS|JOHN|H|IL|M|R|15|voting
113118640|1130100840|BLUMENAUER|EARL|H|OR|M|D|3|voting
113121860|1130100842|AMODEI|MARK|H|NV|M|R|2|voting
113120920|1130100844|QUIGLEY|MIKE|H|IL|M|D|5|voting
113120450|1130100846|MCGOVERN|JAMES|H|MA|M|D|2|voting
113123480|1130100848|HANABUSA|COLLEEN|H|HI|F|D|1|voting
113121220|1130100850|SCHAKOWSKY|JANICE|H|IL|F|D|9|voting
113119820|1130100857|HONDA|MICHAEL|H|CA|M|D|17|voting
113119010|1130100859|CONAWAY|K.|H|TX|M|R|11|voting
113120760|1130100861|PAULSEN|ERIK|H|MN|M|R|3|voting
113122610|1130100862|VEASEY|MARC|H|TX|M|D|33|voting
113122600|1130100863|WILLIAMS|ROGER|H|TX|M|R|25|voting
113121850|1130100864|HAHN|JANICE|H|CA|F|D|44|voting
113119210|1130100865|DESJARLAIS|SCOTT|H|TN|M|R|4|voting
113118910|1130100866|CHU|JUDY|H|CA|F|D|27|voting
113120490|1130100868|MCNERNEY|JERRY|H|CA|M|D|9|voting
113118590|1130100871|BILIRAKIS|GUS|H|FL|M|R|12|voting
113119220|1130100872|DEUTCH|THEODORE|H|FL|M|D|21|voting
113122530|1130100873|ROTHFUS|KEITH|H|PA|M|R|12|voting
113119860|1130100875|HULTGREN|RANDY|H|IL|M|R|14|voting
113119770|1130100876|HIGGINS|BRIAN|H|NY|M|D|26|voting
113120720|1130100877|PALAZZO|STEVEN|H|MS|M|R|4|voting
113121960|1130100880|TITUS|DINA|H|NV|F|D|1|voting
113122480|1130100882|BEATTY|JOYCE|H|OH|F|D|3|voting
113121410|1130100892|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113121410|1130100895|SLAUGHTER|LOUISE|H|NY|F|D|25|voting
113120290|1130100897|LUCAS|FRANK|H|OK|M|R|3|voting
113118870|1130100908|CASSIDY|BILL|H|LA|M|R|6|voting
113121690|1130100910|WASSERMAN SCHULTZ|DEBBIE|H|FL|F|D|23|voting
113118810|1130100911|CAPITO|SHELLEY|H|WV|F|R|2|voting
113119470|1130100912|FRELINGHUYSEN|RODNEY|H|NJ|M|R|11|voting
113121970|1130100919|COTTON|TOM|H|AR|M|R|4|voting
113121970|1130100920|COTTON|TOM|H|AR|M|R|4|voting
113121640|1130100921|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100922|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121970|1130100923|COTTON|TOM|H|AR|M|R|4|voting
113122130|1130100924|YOHO|TED|H|FL|M|R|3|voting
113121640|1130100925|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121970|1130100926|COTTON|TOM|H|AR|M|R|4|voting
113121640|1130100927|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121970|1130100929|COTTON|TOM|H|AR|M|R|4|voting
113121640|1130100930|VISCLOSKY|PETER|H|IN|M|D|1|voting
113120630|1130100931|NADLER|JERROLD|H|NY|M|D|10|voting
113121970|1130100932|COTTON|TOM|H|AR|M|R|4|voting
113121640|1130100933|VISCLOSKY|PETER|H|IN|M|D|1|voting
113121640|1130100934|VISCLOSKY|PETER|H|IN|M|D|1|voting
